sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
PLOHPD880,PLOHPD880,"Plotter HP DesignJet Z6DR 44IN T8W18A (111.76cm). Dos alimentadores de rollos automáticos, inte","Plotter HP DesignJet Z6DR 44IN T8W18A (111.76cm). Dos alimentadores de rollos automáticos, intercambio automático de rollos, alimentación superior de hojas, bandeja de salida de soportes, cortador horizontal y recortador vertical automáticos. Velocidad de impresión Rápido: 80,5 m²/h en medios normales; Normal: 18,8 m²/h en medios recubiertos; Mejor: 9,7 m²/h en medios brillantes. Rollos de soportes: 2; Tamaño del rollo: 279 a 1.118 mm; Peso máximo de rollo: 13,5 kg; Diámetro máximo del rollo: 135 mm; Ancho máximo del papel 1118 mm. Tamaño de hoja 210 x 279 a 1118 x 1676 mm. Hojas estándar A4, A3, A2, A1, A0. Recomendado Gramaje 80 a 500 g/m². Grosor Hasta 0,8 mm. Tipos de soportes Fotográfico, material para impresión artística, autoadhesivo, cartel y letrero, grueso y recubierto, retroiluminado. Conectividad Gigabit Ethernet (1000Base-T) (802.3, 802.3u, 802.3ab); Interfaz Hi-Speed. USB 2.0 certificada para impresión directa desde unidad flash USB. Idiomas de impresión nativa Adobe PostScript 3, Adobe PDF 1.7, TIFF, JPEG,CALS G4, HP-GL/2, HP-RTL",Z6DR,m,165513.68421052632,165513.68,8487.88,248270.52,248270.52,331027.36,231719.15,198616.42,impresoras,./assets/img/catalog/impresoras/PLOHPD880.jpg,https://static.ctonline.mx/imagenes/PLOHPD880/PLOHPD880_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
PLOHPD890,PLOHPD890,Plotter HP DesignJet Z9 44IN PostScript (W3Z71A). Un sólo rollo: Alimentación por rollo; alimen,"Plotter HP DesignJet Z9 44IN PostScript (W3Z71A). Un sólo rollo: Alimentación por rollo; alimentación de hojas frontal; bandeja de salida de sustratos, cortadora horizontal automática; Doble rollo: alimentación automática de dos rollos, alternancia de rollo inteligente, alimentación de hojas frontal, bandeja de salida de sustratos, cortadora horizontal y recortadora vertical automática. Veloc. máx. de impr. 74 m²/h1  (795 pies²/h1) en sustratos comunes. Cabezales de impr. 5 cabezales de impresión universales (válido para todos los colores). Hojas estándar 24”: A4, A3, A2, A1; 44”: A4, A3, A2, A1, A0; (24”: A, B, C, D; 44”: A, B, C, D, E). Conectividad Interfaces Ethernet, Fast Ethernet, Gigabit Ethernet, 10/100/1000Base-T Ethernet (802.3, 802.3u, 802.3ab); puerto host USB Type-A Conectividad Interfaces Ethernet, Fast Ethernet, Gigabit Ethernet, 10/100/1000Base-T Ethernet (802.3, 802.3u, 802.3ab); puerto host USB Type-A.  Lenguajes de impresión (estándar) Adobe PostScript 3, Adobe PDF 1.7, TIFF, JPEG, CALS G4, HP-GL/2, HP-RTL. Certificado ENERGY STAR; ErP; WEEE; RoHS (UE, China, Corea, India); REACH; EPEAT",CT,m,95032.63157894737,95032.63,4873.47,142548.95,142548.95,190065.26,133045.68,114039.16,impresoras,./assets/img/catalog/impresoras/PLOHPD890.jpg,https://static.ctonline.mx/imagenes/PLOHPD890/PLOHPD890_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
PLOHPD900,PLOHPD900,Plotter HP DesignJet Z9+ PRO 64IN (2RM82A). Dos rollos de alimentación automáticos con conmutac,"Plotter HP DesignJet Z9+ PRO 64IN (2RM82A). Dos rollos de alimentación automáticos con conmutación de rollo inteligente , sistema sin eje, funcionalidad de carrete de recogida opcional, bandeja de salida de soportes, cortadora horizontal automática. Velocidad de impresión Rápido: 98 m²/h en soportes normales, Normal: 29 m²/h en soportes recubiertos, Mejor: 14,1 m²/h en soportes satinados. Resolución de impresión Resolución optimizada de hasta 2400 x 1.200 ppp. Tecnología Inyección de tinta térmica HP. Márgenes Rollos: 5 x 5 x 5 x 5 mm Cabezales de impresión 5 cabezales de impresión universales. Tamaño del rodillo de 420 a 1626 mm. Gramaje 80 a 500 g/m². Conectividad Interfaces Giga Ethernet (1000Base-T) (802.3, 802.3u, 802.3ab). Idiomas de impresión nativos TIFF, JPEG, CALS G4, HP-GL/2, HP-RTL. Certificación ENERGY STAR 3.0, WEEE, EU RoHS, China RoHS, REACH, EPEAT.",Z9+,m,395940.0,395940.0,20304.62,593910.0,593910.0,791880.0,554316.0,475128.0,impresoras,./assets/img/catalog/impresoras/PLOHPD900.jpg,https://static.ctonline.mx/imagenes/PLOHPD900/PLOHPD900_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
PLOHPD810,PLOHPD810,"Escáner HP SD Pro 2  44IN (5EK01A). Velocidad de escaneado Color: hasta 22,8 cm/s. Escala de gr","Escáner HP SD Pro 2  44IN (5EK01A). Velocidad de escaneado Color: hasta 22,8 cm/s. Escala de grises: hasta 45,7 cm/s Resolución 1200 dpi. Tecnología de escaneo CIS. Formato de escaneado Generación de PDF de varias páginas, PDF/A, TIFF, JPEG, JPEG2000 y DWF. Ancho máximo de escaneado 1118 mm. Tipos Papel no abrasivo, sepia, planos, plástico, película, laminado plástico, panel de espuma, cartón, periódico. Ancho máximo del papel 1168 mm. Grosor máximo del papel 2 mm. Conectividad Gigabit Ethernet (1000Base-T), USB 3.1 gen 1 (3+1) and USB 2.0 (1) posterior. Certificación ENERGY STAR, WEEE, RoHS (UE, China, Corea, India), REACH, EPEAT.",CT,m,269316.84210526315,269316.84,13811.12,403975.26,403975.26,538633.68,377043.58,323180.21,impresoras,./assets/img/catalog/impresoras/PLOHPD810.jpg,https://static.ctonline.mx/imagenes/PLOHPD810/PLOHPD810_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
PLOHPD910,PLOHPD910,Escáner HP HD PRO 2 42IN (5EK00A). Velocidad de escaneado Color: hasta 33 cm/s. Escala de grise,"Escáner HP HD PRO 2 42IN (5EK00A). Velocidad de escaneado Color: hasta 33 cm/s. Escala de grises: hasta 33 cm/s. Resolución 1200 ppp. Tecnología de escaneado CCD y sistema de iluminación LED. Captura de datos. (color/mono) 48 bits/16 bits. Formato de escaneo PDF, PDF/A, TIFF, JPEG, JPEG2000, DWF, CALS (blanco y negro), generación de PDF de varias páginas. Soporte Papel no abrasivo, papel vegetal, película de poliéster mylar, sepia, planos, plástico, película, laminados de plástico, papel de espuma, cartón, papel  periódico, papel de calco. Documentos en condiciones variadas: originales antiguos, delicados, plegados, arrugados, ajados, dañados. Panel PC Interfaz de usuario Pantalla táctil grande de 15,6"" (396 mm) para previsualizar y mejorar imágenes Sistema operativo integrado Windows 10 Procesador Intel Core i5. Conectividad Gigabit Ethernet (1000Base-T), USB 3.1 gen 1 (3+1) y USB 2.0 (1) posterior. Certificación ENERGY STAR, WEEE, RoHS, REACH, EPEAT.",PRO,m,441203.15789473685,441203.16,22625.8,661804.74,661804.74,882406.32,617684.42,529443.79,impresoras,./assets/img/catalog/impresoras/PLOHPD910.jpg,https://static.ctonline.mx/imagenes/PLOHPD910/PLOHPD910_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
PLOHPD920,PLOHPD920,"Plotter HP DesignJet HD PRO 44IN (2QX51E). Dos alimentadores de rollos automáticos, intercambio","Plotter HP DesignJet HD PRO 44IN (2QX51E). Dos alimentadores de rollos automáticos, intercambio automático de rollos, alimentación superior de hojas, bandeja de salida de soportes, cortador horizontal y recortador vertical automáticos. Escáner: Recorrido recto de papel en escaneo para originales en papel y cartulina, presión ajustable del papel para soportes muy finos. Entrada frontal boca abajo, salida posterior, rebobinado hacia adelante, utilice la guía de regreso del documento para regreso frontal. Ajuste automático de la altura del puente de escáner para originales gruesos de hasta 15 mm (0,6""). Velocidad de impresión Modo económico rápido: 80,5 m²/h en medios normales, Normal: 18,8 m²/h en medios recubiertos, Mejor: 9,7 m²/h en medios brillantes. Resolución de impresión Optimizada hasta 2400 x 1200 dpi Tecnología Inyección térmica de tinta HP. Cabezales de impresión 3 cabezales de impresión universales (válidos para todos los colores). Velocidad de escaneado Color: Hasta 33 cm/seg. Escala de grises: hasta 33 cm/s. Resolución de escaneado 1200 dpi. Tecnología de escaneo CCD y sistema de iluminación con tecnología LED. Formato de escaneado Generación de PDF de varias páginas, PDF/A, TIFF, JPEG, JPEG2000, DWF, CALS (B&N).",CT,m,600643.1578947369,600643.16,30802.21,900964.74,900964.74,1201286.32,840900.42,720771.79,impresoras,./assets/img/catalog/impresoras/PLOHPD920.jpg,https://static.ctonline.mx/imagenes/PLOHPD920/PLOHPD920_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
APLHPD610,APLHPD610,Alimentador automático de documentos HP DesignJet T200/T600. Modelo: 8AJ60A. Capacidad: hasta 5,"Alimentador automático de documentos HP DesignJet T200/T600. Modelo: 8AJ60A. Capacidad: hasta 50 hojas A3 / B. Compatibilidad: DesignJet T200/T600 de 24"". Dimensiones: 70 cm x 37 cm x 33 cm. Peso: 2.53 kg.",CT,m,6482.352941176471,6482.35,332.43,9723.53,9723.53,12964.7,9075.29,7778.82,impresoras,./assets/img/catalog/impresoras/APLHPD610.jpg,https://static.ctonline.mx/imagenes/APLHPD610/APLHPD610_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
IMPHPI3075,IMPHPI3075,Impresora HP LaserJet Pro M111w (7MD68A). Velocidad de impresión: Hasta 21 ppm Negro; Ciclo de ,"Impresora HP LaserJet Pro M111w (7MD68A). Velocidad de impresión: Hasta 21 ppm Negro; Ciclo de trabajo (mensual, A4): Hasta 8,000 páginas; Calidad de impresión en negro: Hasta 600 x 600 dpi; Conectividad: 1 USB 2.0 de alta velocidad; conexión inalámbrica 802.11b/g/n de 2,4 GHz con Bluetooth® de bajo consumo de energía; Capacidad de impresión móvil: Aplicación HP Smart; Apple AirPrint™; Impresión Wi-Fi Direct®; Con certificación Mopria™; Memoria, estándar: 32 MB;  Bandeja de entrada 150 hojas; Requisitos mínimos de sistema: Microsoft® Windows® 11, 10 y 7 SP1: 32 bits o 64 bits, 2 GB de espacio disponible en el disco duro, conexión a Internet, Microsoft® Internet Explorer o Edge; Requisitos mínimos del sistema para Macintosh: Apple® macOS Catalina (v10.15) macOS Big Sur (v11.0) macOS Monterey (v12.0); Disco duro de 2 GB; Se requiere acceso a Internet; Consumibles de rendimiento estándar: Cartucho de tóner HP LaserJet 150A negro.",CT,m,2465.263157894737,2465.26,126.42,3697.89,3697.89,4930.52,3451.36,2958.31,impresoras,./assets/img/catalog/impresoras/IMPHPI3075.jpg,https://static.ctonline.mx/imagenes/IMPHPI3075/IMPHPI3075_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
IMPHPI2925,IMPHPI2925,"Impresora HP LaserJet Pro 3003dw (3G654A), Velocidad de impresión: Carta: Hasta 35 ppm; Impresi","Impresora HP LaserJet Pro 3003dw (3G654A), Velocidad de impresión: Carta: Hasta 35 ppm; Impresión de la primera página: En tan solo 6,6 segundos (negro) resolución de impresión: Negro (óptimo): Hasta 600 x 600 ppp, Conectividad estándar: Dispositivo USB de alta velocidad (compatible con especificaciones de USB 2.0); Ethernet de 10/100 Mbps; Inalámbrico 802.11b/g/n, doble banda de 2,4 GHz/5 GHz; BLE; Capacidad de impresión móvil: Aplicación HP Smart; Apple AirPrint™; Con certificación Mopria™; Impresión Wi-Fi Direct®; HP Roam for Business; Ciclo de trabajo: Mensual (carta): Hasta 50.000 páginas, Volumen de páginas mensuales recomendado: 350 a 2500 páginas; Manejo del papel: 1 bandeja principal; 250 hojas o 10 sobres; Bandeja de salida de 150 hojas; Lenguajes de impresión: PCL5c; PCL6; PS; PCLmS; PDF; URF; PWG; PCLm; Memoria Estándar: 256 MB; Máximo: 256 MB; Peso de soporte admitido De 60 a 163 g/m²; Sistemas operativos compatibles: Microsoft® Windows® 11, 10, 7 SP1: 32 bits o 64 bits, Apple® macOSv10.15 Catalina, macOS v11 Big Sur, macOS v12 Monterey; Consumible compatible: W1450A, W1450X; Sustituye a: M203dw.",CT,m,3842.105263157895,3842.11,197.03,5763.16,5763.16,7684.22,5378.95,4610.53,impresoras,./assets/img/catalog/impresoras/IMPHPI2925.jpg,https://static.ctonline.mx/imagenes/IMPHPI2925/IMPHPI2925_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
IMPHPI2885,IMPHPI2885,"Impresora HP LaserJet Pro 4003DW (2Z610A), Hasta 42 ppm Negro (modo HP de alta velocidad); prim","Impresora HP LaserJet Pro 4003DW (2Z610A), Hasta 42 ppm Negro (modo HP de alta velocidad); primera pág. impresa: Hasta apenas 6,3 segundos; Ciclo de trabajo (mensual, carta): Hasta 80.000 páginas; Volumen de páginas mensuales recomendado: De 750 a 4000; Número de usuarios: De 3 a 10 usuarios; Impresión automática a doble cara, Resolución óptima: HP FastRes1200, HP ProRes1200, Economode; Lenguaje de impresión: HP PCL 6, HP PCL 5e, emulación HP postscript nivel 3, PDF, URF, PWG Raster; Conectividad estándar 1 USB 2.0 de alta velocidad; 1 USB integrado en el lado trasero; red Gigabit Ethernet 10/100/1000BASE-T; Radio Wi-Fi 802.11b/g/n/2,4/5 GHz + Bluetooth; 802.3az(EEE), Capacidad de impresión móvil: Aplicación HP Smart; Apple AirPrint™; Con certificación Mopria, Memoria, Estándar: 256 MB; Máximo: 256 MB; Windows 11; Windows 10; Windows 7; Android; iOS; SO móviles; macOS 10.15 Catalina; macOS 11 Big Sur; macOS 12 Monterey; Consumible compatible: W1510A, W1510X. Sustituye a: M404dw.",CT,m,5112.82105263158,5112.82,262.2,7669.23,7669.23,10225.64,7157.95,6135.38,impresoras,./assets/img/catalog/impresoras/IMPHPI2885.jpg,https://static.ctonline.mx/imagenes/IMPHPI2885/IMPHPI2885_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
IMPHPI2560,IMPHPI2560,"Impresora HP LaserJet Enterprise SFP M406dn (3PZ15A), Hasta 42 ppm Negro (modo HP de alta veloc","Impresora HP LaserJet Enterprise SFP M406dn (3PZ15A), Hasta 42 ppm Negro (modo HP de alta velocidad); primera pág. impresa: Hasta apenas 6,5 segundos; Ciclo de trabajo (mensual, carta): Hasta 100.000 páginas; Volumen de páginas mensuales recomendado: 900 a 4800; Número de usuarios: De 3 a 10 usuarios; Resolución óptima: 300 dpi, 600 dpi, HP FastRes 1200, HP ProRes 1200, Lenguaje de impresión: HP PCL 6, HP PCL 5, emulación HP PostScript de nivel 3, impresión de PDF nativa (v 1.7), Apple AirPrint™; Capacidad inalámbrica; Opcional, activado con la compra de un accesorio de hardware inalámbrico. La emisora inalámbrica de banda dual y la funcionalidad Wi-Fi directa disponibles con el accesorio HP JetDirect 3100w BLE/NFC/inalámbrico (3JN69A); Conectividad estándar, 1 puerto host USB 2.0 de alta velocidad; 1 puerto de dispositivo USB 2.0 de alta velocidad; 1 para red Gigabit Ethernet 10/100/1000T;  Memoria, Estándar: 1 GB ; Máximo: 1 GB; Windows Client OS (32/64 bits), Win10, Win8.1, Win7 Ultimate, Mobile OS, iOS, Android, Mac, Apple® MacOS High Sierra v10.13, Apple® MacOS Mojave v10.14, Apple® MacOS Catalina v10.15; Consumible compatible: CF258A, CF258X.",CT,m,5794.736842105263,5794.74,297.17,8692.11,8692.11,11589.48,8112.64,6953.69,impresoras,./assets/img/catalog/impresoras/IMPHPI2560.jpg,https://static.ctonline.mx/imagenes/IMPHPI2560/IMPHPI2560_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
